time,speed(m/s),num_sats
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192250,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192251,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192252,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192253,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192254,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192255,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192256,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192257,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192258,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192259,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192300,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192301,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192302,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192303,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192304,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192305,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192306,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192307,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192308,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192309,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192310,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192311,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192312,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192313,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192314,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192315,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192316,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192317,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192318,     0, 9
19691231_192319,     0, 9
19691231_192319,     0, 9
19691231_192319,     0, 9
19691231_192319,     0, 9
